Close,Net Chg,Open,High,Low,Tick Count,Volume
163.16,0.13,163.03,163.73,162.91,126010,48096581
164.96,1.8,164.29,165.22,164.29,160474,52625220
164.49,-0.47,164.969,165.1,163.55,169978,64875741
165.55,1.06,164.53,165.78,164.52,142272,46971104
165.67,0.12,165.55,165.99,165.42,100723,41800916
165.51,-0.16,165.6,165.83,165.23,132491,47623148
163.54,-1.97,165.51,165.89,163.38,342656,121811594
160.71,-2.83,161.86,162.1,160.48,372740,128273759
159.48,-1.23,160.71,161.02,158.98,365225,138808776
158.87,-0.61,159.64,159.76,157.47,459511,153314183
159.09,0.22,158.86,159.59,158.25,200730,69000089
156.97,-2.12,157.41,157.49,155.73,382825,126480682
157.02,0.05,156.97,158.43,156.85,224954,76455584
158.162,1.142,158.48,158.715,157.42,259328,83951585
158.65,0.488,158.162,160.1,158.04,149232,56174768
160.14,1.49,159.87,160.17,159.25,220441,70039089
160.1,-0.04,160.15,160.5,159.94,141377,49538978
161.44,1.34,161.1,161.82,160.95,224863,74932728
161.08,-0.36,161.441,161.66,161.04,124296,42146172
160.999,-0.081,160.63,161.39,159.86,231717,72746095
159.96,-1.039,161,161.4,159.95,160318,55648505
162.2,2.24,161.26,162.48,161.16,220713,65525906
161.36,-0.84,162.19,162.23,161.08,139495,54841049
161.61,0.25,161.12,162.3,161.03,185367,61061957
161.205,-0.405,161.62,161.71,160.5,150206,59744059
161.28,0.075,160.48,161.77,160.22,184188,63426575
161.28,0,161.28,161.28,161.28,1,63426575
162.359,1.079,162.47,162.64,161.3,195748,61898889
163.02,0.661,162.35,163.08,162.22,101620,32579229
163.68,0.66,163.86,164.39,163.58,194036,58936028
163.93,0.25,163.68,164.12,163.66,101173,32883533
165.08,1.15,164.98,165.27,164.27,190171,66199593
165.1,0.02,165.08,165.33,164.94,101393,36642056
164.881,-0.219,164.97,165.28,164.7,129398,43961307
165.14,0.259,164.882,165.75,164.63,177611,62735542
166.88,1.74,167.11,167.15,166.53,177060,61872244
167.4,0.52,166.87,167.61,166.76,108316,43880600
167.359,-0.041,167.39,167.69,167.13,140148,47664061
167.51,0.151,167.36,167.85,167.24,81093,32749767
168.125,0.615,167.97,168.23,167.68,107582,38346645
168.155,0.03,168.13,168.39,168.05,69502,22664793
167.13,-1.025,168.26,168.36,167.07,125564,43236924
167.5,0.37,167.14,167.665,167.08,73955,28184279
168.08,0.58,168.16,168.48,167.75,152822,47690555
167.97,-0.11,168.08,168.22,167.73,80315,28138319
168.72,0.75,168.31,169.27,168.2,158118,52638073
168.87,0.15,168.71,169.12,168.66,75059,27696177
168.7,-0.17,168.52,168.92,168.31,137268,50578231
169.12,0.42,168.709,169.23,168.67,76414,31268958
169.4,0.28,169.41,169.74,169.01,125496,43581308
169.5,0.1,169.4,169.59,169.24,59958,24981402
169.435,-0.065,169.8,169.83,169.05,124713,42701265
169.14,-0.295,169.44,169.6,169.09,72502,25172905
168.37,-0.77,169.79,169.86,168.28,173807,63593012
168.57,0.2,168.37,168.62,168.18,104675,38345155
168.77,0.2,168.22,168.86,167.94,145647,49362804
168.93,0.16,168.77,169.08,168.44,94722,37965318
168.62,-0.31,168.22,168.68,167.52,158045,53668322
169.11,0.49,168.62,169.16,168.38,90405,32642207
168.469,-0.641,168.68,169.06,168.11,142614,46345381
168.59,0.121,168.47,168.83,168.31,66837,22271257
168.37,-0.22,169.1,169.28,168.34,127144,40894628
168.58,0.21,168.37,168.89,168.19,91700,33841130
168.905,0.325,168.94,169.69,168.86,138107,46649095
168.73,-0.175,168.9,169.85,168.49,193133,72626582
170.305,1.575,169.99,170.53,169.9,159538,51284424
170.65,0.345,170.305,170.81,170.26,112054,39259141
170.62,-0.03,170.28,170.73,170.05,129187,43688621
170.95,0.33,170.62,170.96,170.44,71696,23646281
170.62,-0.33,170.57,170.96,170.35,89906,27748894
170.8,0.18,170.63,170.83,170.54,46709,15535203
169.92,-0.88,170.37,170.52,169.35,135370,46467063
169.73,-0.19,169.92,169.94,169.565,68354,23975973
169.25,-0.48,169.19,169.43,168.55,145385,44307602
169.18,-0.07,169.25,169.42,169,79057,27962415
169.98,0.8,169.98,170.18,168.93,141359,50410004
169.81,-0.17,169.985,170.16,169.72,68591,22704227
169.64,-0.17,169.58,170.1,168.72,149466,52170277
169.26,-0.38,169.64,169.7,169.17,74740,27530912
168.965,-0.295,168.46,169.31,168.38,113145,37523706
169.1,0.135,168.96,169.24,168.76,54687,17466304
169.81,0.71,169.41,169.9,168.41,141006,48813791
169.67,-0.14,169.81,169.84,169.52,70792,23740384
168.99,-0.68,169.53,169.8,168.86,128058,39520222
168.74,-0.25,168.98,169.2,168.7,78894,26766846
166.36,-2.38,167.41,167.43,166.17,214505,78804579
166.27,-0.09,166.36,166.74,166.09,120564,47023090
165.76,-0.51,166.06,166.63,165.68,161639,57040343
165.9,0.14,165.75,166.29,165.5,108664,41124360
165.48,-0.42,165.64,166.21,165.4,142654,42238915
164.77,-0.71,165.47,165.56,164.76,93158,34322117
165.94,1.17,165.04,166.2,164.86,148464,49494822
165.59,-0.35,165.94,166.11,165.54,78925,26516618
165.03,-0.56,165.12,165.45,164.57,145562,47327841
164.56,-0.47,165.035,166.03,164.19,238629,81688511
165.6,1.04,164.9,165.97,164.89,146494,48414440
166.06,0.46,165.6,166.3,165.54,78635,32427329
166.37,0.31,166.55,166.55,165.77,126071,41642041
166.67,0.3,166.36,166.83,166.29,70402,25508293
167.01,0.34,166.79,167.3,166.53,93932,29645310
166,-1.01,167.01,167.015,165.89,107412,42372218
163.821,-2.179,164.36,164.98,163.74,216570,69488755
163.29,-0.531,163.825,164.19,163.21,151370,58140809
164.39,1.1,163.26,164.49,163.05,159850,51858506
163.91,-0.48,164.388,164.45,163.85,89781,34286407
164.597,0.687,163.55,165.04,163.4,153090,50337584
164.23,-0.367,164.59,164.73,164.02,90128,34128844
163.86,-0.37,164.51,164.53,163.2,171257,59909527
163.65,-0.21,163.86,164,163.17,119079,45191561
164.095,0.445,165.23,165.58,163.81,204177,66781410
164.378,0.283,164.09,164.55,163.7,130203,49565696
165.99,1.612,164.43,166.03,164.135,141208,48431625
165.79,-0.2,165.99,166,165.54,102726,34116166
166.06,0.27,165.85,166.4,165.73,114982,36039011
165.87,-0.19,166.06,166.26,165.86,56135,18134675
166.54,0.67,166.51,166.69,164.48,263734,91460235
165.96,-0.58,166.53,166.98,165.88,111542,39201345
167.15,1.19,166.45,167.28,166.45,130972,41325863
167.67,0.52,167.151,167.73,167.15,89019,36741557
168.73,1.06,168.64,168.88,168.26,162874,52955954
168.88,0.15,168.73,168.9,168.51,84537,37157458
169.13,0.25,168.64,169.18,168.35,132950,44546250
169.37,0.24,169.13,169.4,168.99,79323,32835049
169.24,-0.13,169.34,169.56,168.74,133502,46051178
169.04,-0.2,169.235,169.28,168.72,72729,24490714
169.32,0.28,169.13,169.46,168.74,119228,38154021
169.33,0.01,169.32,169.43,169.11,64365,21350778
170.71,1.38,171.16,171.24,170.4,147234,49934857
170.37,-0.34,170.71,170.74,170.04,100505,41062017
170.97,0.6,170.46,171.08,170.46,104960,36329436
171.07,0.1,170.98,171.11,170.89,63236,24103338
170.92,-0.15,171.01,171.16,170.58,115372,37650595
173.11,2.19,170.915,173.52,170.76,310593,118959787
172.8,-0.31,173.52,173.6,172.63,188856,69828968
172.81,0.01,172.8,172.99,172.585,90387,34004773
171.18,-1.63,172.33,172.33,171.04,158742,58877100
170.64,-0.54,171.17,171.24,170.58,123407,55232490
169.92,-0.72,170.49,170.65,169.39,160855,53779914
169.94,0.02,169.93,170.23,169.78,81784,29302096
170.38,0.44,169.9,170.43,169.21,143664,48695245
169.57,-0.81,170.37,170.53,169.37,94030,32329983
169.48,-0.09,169.64,169.98,168.89,163214,55335310
169.04,-0.44,169.47,169.53,168.9,118579,48612316
169.71,0.67,169.32,170.17,169.1,125834,39612152
169.69,-0.02,169.72,169.75,169.05,77294,28233913
168.92,-0.77,168.84,169.14,168.47,144651,48305069
168.95,0.03,168.93,169.11,168.64,82261,34726794
168.279,-0.671,167.48,168.75,167.15,189967,63002163
168.09,-0.189,168.27,168.54,167.59,159348,62496864
169.22,1.13,168.14,169.5,168,179344,60905147
169.4,0.18,169.225,169.4,168.7,100222,36496223
169.13,-0.27,168.35,169.18,167.83,163718,52522369
169.18,0.05,169.13,169.21,168.68,85842,28447574
168.105,-1.075,168.79,168.94,166.84,270021,93173403
167.62,-0.485,168.11,168.24,167.35,148229,59344354
168.69,1.07,167.75,168.89,167.53,159092,53305423
168.89,0.2,168.69,169.06,168.615,78953,29205811
168.04,-0.85,167.42,168.38,167.25,150014,45343911
167.42,-0.62,168.04,168.45,167.41,92104,34785341
166.228,-1.192,167.4,167.62,165.84,258233,84956413
165.47,-0.758,166.22,167.513,165.36,184907,62382227
165.851,0.381,165.8,165.98,164.53,260004,82580189
165.55,-0.301,165.86,166.2,165.365,179029,66675179
168.24,2.69,167.29,168.52,167.23,277652,88397786
169.2,0.96,168.25,169.26,168.12,167804,64683978
170.04,0.84,168.91,170.32,168.77,188436,57858624
170.28,0.24,170.035,170.3,169.78,87544,33306046
170.43,0.15,169.21,170.55,169.08,156345,46897798
170.96,0.53,170.44,171.08,170.4,128272,47380583
170.39,-0.57,170.51,171.15,170.01,221920,66971314
169.71,-0.68,170.38,170.67,169.47,183314,64426840
171.92,2.21,170.72,172.16,170.635,265803,87131828
172.06,0.14,171.92,172.14,171.46,102952,41538256
172.66,0.6,171.37,172.95,171.34,195357,63823962
173.21,0.55,172.66,173.32,172.55,110733,40274491
174.221,1.011,173.86,174.26,173.51,190935,66254977
174.36,0.139,174.23,174.51,174.13,116794,47778179
174.391,0.031,174.45,174.75,174.11,119066,39098293
174.42,0.029,174.39,174.47,174.01,73130,26558674
175.17,0.75,174.91,175.93,174.66,199086,67890129
175.43,0.26,175.17,175.81,175.098,109324,42032267
174.62,-0.81,174.81,174.89,173.96,189881,60913981
174.64,0.02,174.62,174.84,174.36,93926,29697606
175.15,0.51,174.92,175.23,174.51,128530,39653375
175.24,0.09,175.16,175.37,175.01,68793,21111032
175.473,0.233,175.51,175.84,175.17,150218,47973390
175.91,0.437,175.475,176,175.39,75537,28075641
176.295,0.385,175.89,176.38,175.7,122603,37247926
176.24,-0.055,176.295,176.47,175.92,78051,31081382
176.85,0.61,176.63,177.08,176.38,133187,40491326
177.22,0.37,176.86,177.24,176.79,74759,27187289
176.67,-0.55,177.38,177.51,176.65,154596,46982210
176.29,-0.38,176.68,177.07,175.66,198737,65770132
176.49,0.2,176.15,176.68,175.53,177610,55185227
175.73,-0.76,176.49,176.89,175.67,120956,47353549
175.59,-0.14,176.02,176.61,175.22,221772,65811553
176.22,0.63,175.59,176.42,175.48,120069,45201856
176.49,0.27,176.69,176.8,176.15,107265,35093487
176.86,0.37,176.49,176.9,176.46,60319,22027774
176.64,-0.22,176.14,176.75,175.57,147921,47443275
176.35,-0.29,176.64,176.72,176.25,69864,21770296
177.1,0.75,177.03,177.5,176.54,142354,42491804
177.22,0.12,177.11,177.24,176.88,69212,24554001
175.83,-1.39,177.5,177.64,175.72,210713,67095261
174.86,-0.97,175.83,175.92,174.76,167742,59553505
176.62,1.76,174.87,176.68,174.85,213023,64985905
177.29,0.67,176.62,177.31,176.4,113824,44240162
177.28,-0.01,177.12,177.53,176.91,116473,36402547
177.29,0.01,177.28,177.36,177.23,47742,14970201
176.65,-0.64,176.94,177.36,176.52,134790,42104628
176.96,0.31,176.65,177.09,176.37,82751,29512990
177.67,0.71,176.09,177.68,176.09,138934,44121694
178.32,0.65,177.68,178.41,177.55,92665,34722972
179.1,0.78,178.54,179.36,178.25,163661,53733937
179.3,0.2,179.095,179.42,179.01,82186,29125810
179.59,0.29,179.56,179.72,179.33,110762,36309098
180.12,0.53,179.6,180.12,179.55,81200,32089469
180.25,0.13,180.35,180.5,179.79,119933,37558997
179.5,-0.75,180.25,180.34,179.02,119087,45390096
178.87,-0.63,179.33,179.87,178.86,144745,45291534
179.03,0.16,178.87,179.45,178.72,102982,35032526
179.32,0.29,179.39,179.93,179.09,136996,41816935
178.47,-0.85,179.32,179.479,177.98,187701,64321275
179.6,1.13,178.97,179.71,178.86,121372,37095203
179.97,0.37,179.591,180.05,179.59,80362,37833673
180.5,0.53,179.98,180.56,179.77,102947,32251741
180.81,0.31,180.5,180.83,180.33,72494,30203489
180.88,0.07,181.13,181.17,180.711,96904,33044583
180.63,-0.25,180.88,181.09,180.37,77191,30544103
180.97,0.34,180.72,181.06,180.405,95699,31181807
180.67,-0.3,180.97,181.22,180.63,82680,33648572
180.795,0.125,180.87,181.24,180.65,97558,31034401
181.12,0.325,180.8,181.21,180.76,47328,16479128
181,-0.12,181.32,181.75,180.8,111126,43391514
181,0,181,181,181,1,29067736.1188153
181.225,0.225,181.09,181.43,180.63,110886,37028716
180.54,-0.685,181.22,181.23,180.25,95107,33908172
179.38,-1.16,179.94,180.39,179.31,157656,49185021
179.85,0.47,179.39,179.97,179.17,92783,39349969
178.64,-1.21,179.1,180.48,178.64,189240,62744765
179.67,1.03,178.65,180.13,178.35,122541,43896362
179.14,-0.53,179.41,179.74,178.91,156572,47261406
179.01,-0.13,179.14,179.34,178.77,95981,38788279
180.825,1.815,180.67,180.99,180.15,161650,54350520
180.98,0.155,180.83,181.11,180.6,90105,33626525
181.57,0.59,181.47,181.67,181.16,113223,34304294
181.4,-0.17,181.565,181.62,181.18,60546,20114748
180.84,-0.56,180.98,181.36,180.68,113649,34867161
180.75,-0.09,180.84,181.11,180.635,68125,23795685
179.311,-1.439,180.81,180.85,179.15,178321,53861340
178.72,-0.591,179.31,179.7,178.5,134053,52068217
178.26,-0.46,178.64,178.86,177.76,176271,55034701
178.13,-0.13,178.26,178.84,178.03,107338,38404972
178.382,0.252,178.5,178.66,177.77,128506,41647961
178.11,-0.272,178.39,178.53,177.79,97756,38159812
179.22,1.11,178.95,179.81,178.9,135684,44318565
179.22,0,179.21,179.55,179.07,70936,30354449
178.73,-0.49,179.36,179.41,178.25,131366,40278677
178.65,-0.08,178.73,179.12,178.54,76234,26426306
178.135,-0.515,178.92,179.09,177.87,142276,48978854
181.64,3.505,178.13,181.73,177.32,378977,135107119
181.55,-0.09,181.19,181.62,180.71,178970,56611596
181.53,-0.02,181.55,181.7,181.3,100336,36323224
181.84,0.31,180.67,181.91,180.66,170247,61400722
181.52,-0.32,181.845,181.99,181.46,118517,59440121
182.48,0.96,182.41,182.64,182.065,112547,34631460
182.53,0.05,182.48,182.54,182.15,83613,32938338
182.93,0.4,182.54,183.01,182.53,87968,30945519
182.93,0,182.93,182.93,182.93,1,73115191.0454748
183.755,0.825,183.34,183.77,183.32,80804,24662893
183.84,0.085,183.755,183.96,183.72,64556,22235747
183.775,-0.065,184.1,184.18,183.66,92890,29140640
183.85,0.075,183.78,183.94,183.69,43948,16296383
183.66,-0.19,183.87,184.02,183.58,84702,23312324
183.82,0.16,183.65,183.87,183.58,54496,16869536
184.38,0.56,184.07,184.6,183.97,87682,27010376
184.69,0.31,184.375,184.69,183.93,92298,37471287
182.87,-1.82,183.98,184.07,182.74,175658,53559349
182.92,0.05,182.871,183.2,182.48,95074,31169422
182.88,-0.04,183.21,183.6,182.63,113374,35084448
182.885,0.005,182.874,183.5,182.69,77626,27222748
182.34,-0.545,183.47,183.56,182.08,146140,42796557
182.38,0.04,182.33,182.93,182.25,90422,31645396
183.56,1.18,183.09,183.79,182.95,119084,38178525
183.49,-0.07,183.56,183.73,183.14,85872,27402875
183.485,-0.005,183.45,183.83,182.89,128747,39714145
183.52,0.035,183.49,183.73,182.97,109917,36843223
183.51,-0.01,184.1,184.13,182.795,146757,46293677
183.64,0.13,183.52,183.77,182.98,77002,25260324
183.585,-0.055,183.95,184.22,183.01,149657,46864481
184.11,0.525,183.58,184.11,183.39,72904,26298766
182.89,-1.22,183.71,184.18,182.61,135988,43655256
181.685,-1.205,182.89,182.9,181.34,174575,68419885
183.34,1.655,182.28,183.57,181.95,157164,51203090
183.68,0.34,183.34,183.77,183.21,81269,27981724
184.51,0.83,184.1,184.94,184.01,134146,44743199
184.69,0.18,184.51,184.86,184.36,76031,27874499
184.42,-0.27,184.28,184.5,183.83,110309,34961593
184.42,0,184.415,184.43,184.07,56268,21036653
184.02,-0.4,184.1,184.45,183.78,106824,34664201
183.606,-0.414,184.02,184.17,183.32,97448,38294308
183.865,0.259,184.7,184.77,183.05,147604,45941213
184.18,0.315,183.88,184.24,183.86,67875,24635224
184.44,0.26,184.49,184.52,183.91,108186,33326395
184.3,-0.14,184.44,184.57,184.12,57191,19005584
182.22,-2.08,183.36,183.4,182.17,185586,58291758
182.79,0.57,182.21,182.81,181.82,113737,38545157
180.21,-2.58,181.6,181.66,179.89,294489,94342751
178.915,-1.295,180.21,180.33,178.83,192501,68525567
178.1,-0.815,179.06,179.52,177.12,332407,100588352
178.01,-0.09,178.1,179.27,177.93,168818,54377422
178.98,0.97,178.14,179.3,178.12,197210,56928492
179.07,0.09,178.99,179.27,178.75,86198,27986103
177.91,-1.16,177.56,178.55,177.27,254056,77400806
177.28,-0.63,177.91,178.43,176.88,273303,89053747
179.5,2.22,178.86,179.81,178.26,193939,57895773
179.23,-0.27,179.49,179.69,179.09,110812,35965156
178.36,-0.87,177.02,178.86,176.92,249511,80941889
178.18,-0.18,178.37,179.29,177.93,155255,60729990
174.65,-3.53,177.95,178.37,174.56,389281,118346480
174.22,-0.43,174.65,174.889,173.83,273839,96830772
175.543,1.323,174.95,175.84,174.34,263682,84303772
175.36,-0.183,175.538,175.65,174.84,148410,53090397
175.29,-0.07,174.79,175.56,173.71,290047,95780561
175.15,-0.14,175.29,175.56,174.92,108625,36842806
176.75,1.6,175.58,177.18,175.221,181330,58160750
177.48,0.73,176.76,177.48,176.76,109641,37646641
179.02,1.54,178.31,179.07,177.73,223293,72562918
179.74,0.72,179.02,179.87,178.98,133566,50743044
179.7,-0.04,179.7,179.84,179.21,126695,38767332
180.01,0.31,179.69,180.07,179.62,67282,22145231
181.9,1.89,180.16,181.97,180.06,186368,58643699
181.98,0.08,181.9,182.439,181.73,105756,39188856
182.31,0.33,182.22,182.83,181.705,161390,52911230
182.07,-0.24,182.31,182.396,181.76,80627,28436683
182.93,0.86,180.84,182.93,180.83,152214,49854070
183.01,0.08,182.93,183.2,182.85,96623,33464293
183.85,0.84,182.84,183.86,182.67,118774,39207817
184.01,0.16,183.85,184.36,183.81,79482,31129516
184.32,0.31,184.19,184.49,183.65,121994,38301348
184.24,-0.08,184.32,184.48,184.11,61067,22096565
184.19,-0.05,183.76,184.95,183.57,165661,53610377
183.02,-1.17,184.19,184.41,182.87,128847,44892101
184.17,1.15,183.27,184.28,182.6,157214,51364954
184.06,-0.11,184.17,184.52,183.98,86445,29029266
184.61,0.55,184.49,184.89,184.16,130607,41862879
183.95,-0.66,184.61,184.65,183.8,92048,36971808
185.91,1.96,184.28,186.15,184.2,162469,50693738
184.91,-1,185.92,186,184.8,102636,38235686
185.27,0.36,185.03,185.59,184.23,167539,54430406
184.84,-0.43,185.26,185.39,184.48,103398,39713770
185.36,0.52,185.11,185.6,184.54,145360,42495811
184.85,-0.51,185.35,185.495,184.33,117259,39398394
185.55,0.7,184.59,185.57,184.37,144285,45141574
185.82,0.27,185.56,185.87,185.28,94181,32549954
187.1,1.28,185.79,187.15,185.74,155888,48317345
186.26,-0.84,187.09,187.125,185.05,201582,76750572
184.68,-1.58,184.69,185.45,183.75,309177,89847598
184.98,0.3,184.69,185.22,184.33,129862,45123161
187.622,2.642,186.75,187.7,186.75,237029,81588583
187.62,-0.002,187.62,187.98,187.15,168930,59696323
187.865,0.245,187.72,188.07,187.45,142279,43792897
187.64,-0.225,187.865,187.88,187.49,75734,22394683
188.31,0.67,188.21,188.61,188.11,116042,36998014
188.18,-0.13,188.32,188.42,187.89,95543,32969453
187.88,-0.3,188.87,188.96,187.43,189499,59942513
188.26,0.38,187.88,188.26,187.54,92216,37250861
187.88,-0.38,187.94,188.22,187.08,137905,43343399
188.16,0.28,187.87,188.23,187.52,59920,22231190
187.31,-0.85,188.44,188.71,187.31,150356,47438550
187.23,-0.08,187.31,187.83,186.8,109350,38711397
186.88,-0.35,186.32,187.35,185.9,176001,59720786
187.28,0.4,186.88,187.33,186.77,76171,29435109
185.82,-1.46,187.84,187.99,185.06,233010,72688459
185.18,-0.64,185.83,185.84,184.66,180511,59050533
185.14,-0.04,184.8,185.8,184.53,273480,85809802
184.66,-0.48,185.15,185.25,184.44,123953,41629958
186.24,1.58,185.59,186.77,185.51,195626,60114017
186.33,0.09,186.243,186.66,186.13,81575,24763059
187.65,1.32,186.71,187.74,186.51,180595,52131539
187.7,0.05,187.65,187.91,187.55,85403,25996900
187.85,0.15,187.7,187.94,187.44,101049,30192322
186.66,-1.19,187.86,187.89,185.47,266126,85446012
187.59,0.93,186.25,187.87,185.92,195366,59936564
187.75,0.16,187.59,187.89,187.33,90990,31605767
186.95,-0.8,187.72,188.17,186.86,197303,66506935
186.2,-0.75,186.947,187.065,186.03,148476,52578986
185.06,-1.14,186.82,187.07,184.62,239325,67905218
185.4,0.34,185.06,185.95,185.06,133080,39694788
186.42,1.02,186.37,186.94,185.27,221341,62415030
186.31,-0.11,186.43,186.56,186.1,99836,30249524
186.02,-0.29,187.03,187.34,186.02,169952,50151711
184.97,-1.05,186.02,186.09,184.92,161258,48713641
184.82,-0.15,184.77,185.34,183.9,270768,81998513
184.58,-0.24,184.83,184.89,184.24,117935,39566423
185.75,1.17,185.105,186.42,185.05,158198,49665027
185.47,-0.28,185.75,185.88,185,103654,32830675
187.09,1.62,186.65,187.3,186.47,164453,47196208
187.003,-0.087,187.09,187.24,186.69,100894,33124153
187.7,0.697,187.62,188.23,187.45,144833,46371412
188.25,0.55,187.708,188.36,187.6,72456,24243306
188.56,0.31,188.5,188.9,188.14,131652,37174354
188.86,0.3,188.56,189.13,188.34,86793,28558627
188.6,-0.26,189.17,189.22,188.26,136804,37047713
188.6,0,188.6,188.86,188.05,87274,27728402
187.125,-1.475,189.64,189.7,186.95,277519,81830217
186.4,-0.725,187.12,187.23,186.1,176767,58626537
184.38,-2.02,185.9,186.26,184.23,245900,71868310
184.34,-0.04,184.39,185.11,183.96,149319,51704517
185.3,0.96,184.21,185.4,183.59,217162,68159846
185.1,-0.2,185.31,185.33,184.62,99820,31125206
185.799,0.699,185.6,186,185.06,130828,38869556
187.09,1.291,185.79,187.15,185.69,137238,44686558
184.12,-2.97,187.09,187.17,183.86,245355,71766773
183.2,-0.92,184.11,184.66,182.93,207175,67846622
182.09,-1.11,182.17,183.42,181.83,287426,86087392
181.51,-0.58,182.108,182.5,181.31,177296,56818047
182.77,1.26,182.93,183.37,182.13,196905,56320753
182.94,0.17,182.77,183.05,181.44,147372,49758529
182.218,-0.722,183.32,184.29,181.51,293380,85511674
184.2,1.982,182.21,184.33,182.09,180417,53459954
185.47,1.27,185.47,185.78,184.65,182545,52430262
186.12,0.65,185.469,186.14,185.14,94030,31911004
186.58,0.46,185.88,186.68,185.56,157673,45516997
186.39,-0.19,186.58,186.91,186.36,92180,30933561
186.89,0.5,186.44,187,186.21,102497,30468255
187.04,0.15,186.89,187.1,186.79,65518,28675364
188.28,1.24,187.23,188.34,187.13,155768,46640431
187.89,-0.39,188.29,188.4,187.81,74260,24812405
187.71,-0.18,187.81,187.92,187.3,121486,36113869
187.44,-0.27,187.72,187.765,187.37,81720,25237574
188.06,0.62,188.37,188.39,186.93,178570,53774204
187.83,-0.23,188.05,188.06,187.44,73637,22849455
186.39,-1.44,187.21,187.33,186.06,172476,52951720
186.29,-0.1,186.39,186.59,185.87,99991,31367582
185.32,-0.97,187.05,187.69,185.12,207903,64150081
186.88,1.56,185.33,187.28,184.96,152233,53038610
187.8,0.92,187.48,188.04,187.08,164939,48126539
187.75,-0.05,187.8,187.985,187.66,69135,22961920
188.01,0.26,187.44,188.1,187.18,131231,40783748
188.31,0.3,188.01,188.5,187.63,141955,44755454
188.39,0.08,188.22,188.84,187.73,146967,46063057
188.325,-0.065,188.39,188.47,187.92,100844,32483549
188.11,-0.215,188.31,189.14,187.98,182467,51170464
188.06,-0.05,188.11,188.33,187.78,83425,24681720
188,-0.06,187.14,188.37,186.62,144349,44147213
188.45,0.45,188,188.55,187.98,51775,19642804
187.34,-1.11,188,188.13,187.33,112190,31538783
186.81,-0.53,187.34,187.44,186.74,101869,31563051
187.22,0.41,187.43,187.75,186.01,208128,62556949
187.88,0.66,187.225,187.97,186.88,87897,29346130
188.41,0.53,187.67,189.05,187.54,170404,46190392
187.7,-0.71,188.41,188.51,187.08,123832,39443085
187.8,0.1,187.69,188.04,186.83,169879,48665390
187.96,0.16,187.81,188.03,187.265,75137,21841624
189.53,1.57,188.76,189.65,188.75,135100,40865135
189.81,0.28,189.53,189.88,189.48,77390,24652741
190.031,0.221,190.03,190.42,189.81,128748,37602550
189.96,-0.071,190.04,190.09,189.77,62676,19131933
189.63,-0.33,189.79,189.88,189.34,108297,31007949
189.07,-0.56,189.62,189.66,188.79,83127,28260633
186.86,-2.21,188.67,188.72,186.48,250534,84607249
187.4,0.54,186.87,187.54,186.63,126678,43754200
187.26,-0.14,187.51,187.61,186.72,145150,46748564
188.11,0.85,187.26,188.13,187.09,90225,31776231
188.52,0.41,187.69,188.78,187.52,108038,32236912
188.74,0.22,188.52,188.89,188.47,51835,17513824
187.55,-1.19,188.645,188.67,187.34,158547,51985050
187.55,0,187.54,187.89,187.07,105309,39573430
188.72,1.17,188.1,188.94,188.06,142263,46406984
189.13,0.41,188.73,189.22,188.49,91655,31246947
189.87,0.74,189.18,189.95,188.86,103339,33094464
189.6,-0.27,189.869,189.98,189.58,55669,18257688
190.21,0.61,189.75,190.34,189.68,88580,27964999
190.35,0.14,190.21,190.48,190.16,54303,20225355
191.2,0.85,191.05,191.49,190.95,99598,31317485
191.57,0.37,191.2,191.58,191.08,58466,22163695
191.66,0.09,191.52,191.74,191.06,99968,32643104
191.38,-0.28,191.66,191.82,191.32,56554,20009786
191.775,0.395,191.82,191.96,191.33,83432,27316713
192.4,0.625,191.77,192.4,191.74,67107,24944894
192.23,-0.17,192.19,192.54,192.03,83836,31248484
192.68,0.45,192.22,192.8,192.1,69806,29475891
192.82,0.14,192.95,192.98,191.97,112233,36781555
192.865,0.045,192.825,192.99,192.66,47355,15004360
192.76,-0.105,192.4,192.83,192.25,92223,30369112
192.8,0.04,192.76,192.9,192.63,41602,14994478
193.19,0.39,192.47,193.3,192.265,79431,24426570
193.19,0,193.2,193.28,193.01,48327,16405165
194.36,1.17,193.41,194.59,192.7,152693,50479327
194.44,0.08,194.36,194.65,194.27,59111,25132447
195.35,0.91,194.87,195.43,194.78,98467,31383280
195.36,0.01,195.35,195.41,195.09,55762,25061748
195.57,0.21,195.35,196.05,195.29,79511,29490027
195.589,0.019,195.58,195.69,195.17,64288,23514518
195.19,-0.399,195.33,195.49,194.92,76532,26563291
195.56,0.37,195.19,195.64,195.19,40463,13917593
195,-0.56,194.9,195.12,194.67,75202,24102925
194.92,-0.08,194.99,195.1,194.48,60368,22647166
193.85,-1.07,194.65,194.8,193.78,102892,36202366
193.54,-0.31,193.845,193.85,193.11,100370,42851820
193.92,0.38,193.9,194.32,193.3,94037,32040272
194.16,0.24,193.92,194.32,193.68,65878,26946964
194.42,0.26,193.89,194.7,193.66,102969,35941648
194.29,-0.13,194.42,194.569,193.97,50995,21090203
194.59,0.3,194.02,194.84,193.81,94883,33146982
194.83,0.24,194.6,194.97,194.59,62055,28683112
194.77,-0.06,194.83,195.08,194.45,84980,28594946
196.26,1.49,194.775,196.37,194.4,144138,53530336
196.03,-0.23,196.43,196.6,195.8,105766,36341209
196.48,0.45,196.03,196.54,195.94,69055,27803266
