Last Price,Ask Price,Bid Price,UBB(2),BollMA (20),LBB(2),EMAVG (5),SMAVG (200),SPY US Equity - Volume,SMAVG (15),BollW (SPY US),%B (SPY US),"MACD(12,26)",Sig(9),Diff,RSI,Moving Average,SPX Index - Last Price,CBOE VIX index- Last Price
186.875,187.13,187.12,190.1096,186.1698,182.2299,186.87,177.3876,135121088,116367456,4.2325,0.5895,0.3667,0.1962,0.1706,52.8601,50.2579,1869.43,13.97
187.75,187.75,187.71,190.1911,186.2068,182.2224,187.1633,177.4888,84097552,112587112,4.2795,0.6937,0.4442,0.2458,0.1984,55.5451,50.8764,1878.33,13.71
188.31,188.47,188.44,190.2003,186.2097,182.2192,187.5455,177.5896,101507720,111843640,4.2861,0.7632,0.5445,0.3055,0.239,57.2244,51.1414,1883.95,13.41
188.325,188.35,188.3,190.1051,186.182,182.259,187.8054,177.6936,93019096,111361344,4.2142,0.7731,0.6181,0.368,0.2501,57.2709,52.2121,1883.68,13.25
188.06,188.01,188,190.0128,186.1535,182.2942,187.8902,177.7942,98121664,106372168,4.1463,0.747,0.6476,0.424,0.2237,56.109,53.4607,1881.14,12.91
188.42,188.22,188.2,190.238,186.2545,182.271,188.0668,177.8919,75882736,100280960,4.2775,0.7718,0.692,0.4776,0.2145,57.3742,54.4717,1884.66,13.29
186.78,186.98,186.96,190.2664,186.3765,182.4866,187.6379,177.98,85454224,97152472,4.1742,0.5519,0.5881,0.4997,0.0885,50.2655,54.7063,1867.72,13.8
187.88,188.02,188,190.4117,186.5155,182.6194,187.7186,178.0719,106500480,93779664,4.1778,0.6751,0.5878,0.5173,0.0705,54.351,54.8603,1878.21,13.4
187.675,187.79,187.77,190.4664,186.5448,182.6231,187.7041,178.1646,93617512,93007728,4.2045,0.6441,0.5645,0.5267,0.0377,53.4694,54.9024,1875.63,13.43
187.96,187.94,187.93,190.4252,186.785,183.1448,187.7894,178.2617,83678568,91569320,3.8977,0.6614,0.5625,0.5339,0.0286,54.5726,54.9002,1878.48,12.92
189.785,189.87,189.83,190.1654,187.1988,184.2321,188.4546,178.366,86940048,92810032,3.1695,0.9359,0.7001,0.5671,0.133,60.9558,55.1951,1896.65,12.23
189.96,189.99,189.97,190.0409,187.5497,185.0585,188.9564,178.4703,66453964,91520944,2.6566,0.9838,0.8139,0.6165,0.1974,61.5142,55.6378,1897.45,12.13
189.06,189.12,189.1,189.8377,187.7928,185.7478,188.9909,178.5726,72366848,91420776,2.1779,0.8098,0.822,0.6576,0.1644,56.9989,55.681,1888.53,12.17
187.4,187.33,187.31,189.7644,187.8565,185.9486,188.4606,178.6667,154956400,95873208,2.0313,0.3804,0.6866,0.6634,0.0232,49.746,55.5898,1870.85,13.17
188.05,188.1,188.07,189.7256,187.9395,186.1534,188.3237,178.7634,97457680,95678368,1.9007,0.5309,0.6245,0.6556,-0.0311,52.3053,55.5502,1877.86,12.44
188.74,188.81,188.81,189.793,188.0245,186.2561,188.4625,178.8538,63839400,90926256,1.8811,0.7023,0.6238,0.6492,-0.0255,54.9292,55.5062,1885.08,12.42
187.55,187.4,187.39,189.7873,188.0075,186.2277,188.1583,178.9368,111644480,92762720,1.8933,0.3715,0.5212,0.6236,-0.1025,49.8369,54.9785,1872.83,12.96
189.13,189.11,189.06,189.9161,188.0915,186.2669,188.4822,179.0289,89093288,91935096,1.9402,0.7846,0.5609,0.6111,-0.0502,55.7081,54.8669,1888.03,11.91
189.59,189.59,189.58,190.1118,188.1795,186.2472,188.8515,179.1282,61549344,89837112,2.0537,0.865,0.6223,0.6133,0.009,57.2759,54.9502,1892.49,12.03
190.35,190.28,190.25,190.3311,188.3825,186.4339,189.351,179.2341,60156088,87306072,2.0688,1.0048,0.7239,0.6354,0.0885,59.8074,55.124,1900.53,11.36
191.52,191.51,191.5,190.8721,188.6147,186.3574,190.074,179.3427,72010352,87047912,2.3936,1.1435,0.8887,0.6861,0.2026,63.4024,56.0624,1911.91,11.51
191.38,191.53,191.51,191.3149,188.7962,186.2776,190.5093,179.453,66722864,85799152,2.6681,1.0129,0.9964,0.7482,0.2483,62.68,56.6573,1909.78,11.68
192.37,192.37,192.34,191.9464,188.9993,186.0521,191.1296,179.5693,64376572,82990896,3.1187,1.0719,1.1485,0.8282,0.3203,65.6599,57.528,1920.03,11.57
192.68,192.63,192.61,192.5509,189.217,185.8831,191.6464,179.6847,76315640,81837432,3.5239,1.0194,1.2793,0.9184,0.3608,66.5602,58.3843,1923.57,11.4
192.895,192.78,192.77,193.1082,189.4588,185.8093,192.0626,179.8055,64655648,80569240,3.8525,0.9708,1.3843,1.0116,0.3727,67.2026,58.8305,1924.97,11.58
192.8,192.8,192.79,193.5693,189.6777,185.7862,192.3084,179.9375,65047192,79109720,4.1033,0.9012,1.4432,1.0979,0.3453,66.5939,59.1933,1924.24,11.87
193.19,193.21,193.18,193.9379,189.9982,186.0586,192.6023,180.0744,55529372,78381408,4.147,0.9051,1.504,1.1791,0.3249,67.88,59.9706,1927.88,12.08
194.45,194.47,194.45,194.5877,190.3268,186.0658,193.2182,180.2227,92102592,79697128,4.4775,0.9838,1.6351,1.2703,0.3648,71.6743,61.5369,1940.46,11.68
195.375,195.51,195.49,195.3219,190.7117,186.1016,193.9371,180.3717,78696216,74613112,4.8346,1.0058,1.7929,1.3748,0.4181,74.0938,63.0932,1949.44,10.73
195.58,195.6,195.58,195.9813,191.0928,186.2042,194.4847,180.5268,65118828,72457192,5.1164,0.959,1.9125,1.4824,0.4301,74.6114,64.4991,1951.27,11.15
195.6,195.65,195.64,196.6066,191.3835,186.1604,194.8565,180.6745,57129440,72009864,5.4583,0.9036,1.986,1.5831,0.4029,74.6646,66.2725,1950.79,10.99
194.92,194.9,194.89,197.0288,191.6315,186.2342,194.8777,180.816,68772480,69151728,5.633,0.8046,1.9666,1.6598,0.3068,69.3458,67.2466,1943.89,11.6
193.54,193.69,193.68,197.1787,191.8555,186.5323,194.4318,180.9537,106350200,70302192,5.5492,0.6582,1.819,1.6916,0.1274,60.0041,67.4415,1930.11,12.56
194.13,194.2,194.18,197.1868,192.192,187.1972,194.3312,181.1077,82017280,71666720,5.1977,0.694,1.7297,1.6993,0.0304,62.34,67.6224,1936.16,12.18
194.29,194.26,194.25,197.1952,192.504,187.8128,194.3174,181.2596,87424336,73484600,4.8739,0.6904,1.6528,1.69,-0.0372,62.9715,67.5916,1937.78,12.65
194.83,194.78,194.74,197.2678,192.8085,188.3492,194.4883,181.4129,84833872,74339504,4.6256,0.7267,1.6167,1.6753,-0.0586,65.0989,67.7644,1941.99,12.06
196.255,196.32,196.28,197.2403,193.2437,189.2472,195.0772,181.5759,105266768,76909096,4.1363,0.8767,1.6838,1.677,0.0068,69.9974,68.0742,1956.98,10.61
196.48,196.44,196.42,197.3719,193.6113,189.8506,195.5448,181.7364,85928920,78345920,3.8847,0.8814,1.735,1.6886,0.0464,70.6967,68.3696,1959.48,10.62
195.94,195.83,195.81,197.3331,193.9288,190.5244,195.6765,181.8873,100587104,79964016,3.511,0.7954,1.7123,1.6934,0.019,66.6796,68.3323,1962.87,10.85
195.88,195.81,195.8,197.2848,194.2052,191.1257,195.7444,182.037,70611488,80361072,3.1715,0.7719,1.6703,1.6887,-0.0185,66.2293,68.3062,1962.61,10.98
194.7,194.83,194.81,197.1909,194.3643,191.5377,195.3962,182.1803,96236920,82440384,2.9086,0.5594,1.5241,1.6558,-0.1317,57.9416,67.5964,1949.98,12.13
195.58,195.44,195.42,197.0897,194.5742,192.0588,195.4575,182.32,82781912,84257224,2.5856,0.6999,1.4625,1.6172,-0.1547,61.7825,66.8898,1959.53,11.59
195.44,195.37,195.35,197.054,194.7278,192.4015,195.4517,182.4528,84311824,83737840,2.3893,0.6531,1.3864,1.571,-0.1846,60.8307,65.9424,1957.22,11.63
195.82,195.69,195.67,197.0557,194.8848,192.7138,195.5744,182.5849,71453616,83255000,2.2279,0.7154,1.3412,1.525,-0.1838,62.5185,65.0787,1960.96,11.26
195.72,195.93,195.92,197.0212,195.026,193.0308,195.623,182.7188,70504224,83614024,2.0461,0.6739,1.2826,1.4765,-0.194,61.7643,64.1572,1960.23,11.57
197.03,197.08,197.07,197.1386,195.2375,193.3364,196.092,182.8573,90470120,85836736,1.9475,0.9714,1.3265,1.4465,-0.12,67.3254,64.0129,1973.32,11.15
197.23,197.27,197.24,197.2852,195.4395,193.5938,196.4713,182.9919,52474832,84750224,1.8887,0.9851,1.3618,1.4296,-0.0678,68.0885,64.5903,1974.62,10.82
198.2,198.12,198.11,197.7704,195.627,193.4836,197.0475,183.1275,52938832,81189472,2.1913,1.1002,1.4513,1.4339,0.0174,71.558,65.2488,1985.44,10.32
197.51,197.59,197.58,198.0239,195.7337,193.4436,197.2017,183.2498,61696448,79834744,2.3401,0.8878,1.4498,1.4371,0.0127,66.0563,65.4691,1977.65,11.33
196.24,196.52,196.49,198.0661,195.7668,193.4674,196.8811,183.3672,108142552,81215960,2.3491,0.6029,1.3309,1.4159,-0.085,57.3209,64.9136,1963.71,11.98
197.12,197.22,197.2,198.2144,195.8427,193.4711,196.9608,183.4992,72992320,80426528,2.422,0.7693,1.2927,1.3912,-0.0986,61.1542,64.2819,1972.83,11.65
196.34,196.28,196.27,198.2555,195.9138,193.572,196.7538,183.6313,99040408,80011432,2.3906,0.591,1.1858,1.3501,-0.1643,56.3251,63.2554,1964.68,12.59
196.61,196.73,196.71,198.1552,196.0672,193.9793,196.7059,183.7667,64243408,78565736,2.1298,0.63,1.1101,1.3021,-0.192,57.5741,62.605,1967.57,12.08
197.6,197.58,197.57,198.2303,196.2408,194.2512,197.0039,183.9095,58657920,75770456,2.0277,0.8416,1.1171,1.2651,-0.148,61.8785,62.2942,1977.1,11.82
197.23,197.26,197.25,198.2061,196.3878,194.5694,197.0793,184.0472,111346232,78486104,1.8518,0.7316,1.0804,1.2282,-0.1478,59.4508,62.402,1973.28,11.96
197.96,197.97,197.93,198.338,196.5443,194.7505,197.3729,184.1924,80073240,77408528,1.8253,0.8946,1.0975,1.202,-0.1046,62.5709,62.4583,1981.57,11
195.71,195.88,195.86,198.3438,196.517,194.6902,196.8186,184.3309,145398464,81582960,1.8592,0.2791,0.9189,1.1454,-0.2265,49.8412,61.6733,1958.12,14.54
197.7099,197.7,197.67,198.4775,196.5785,194.6795,197.1157,184.4728,124330416,84250872,1.9321,0.7979,0.9281,1.1019,-0.1739,58.0169,61.3518,1978.22,12.06
197.34,197.17,197.13,198.5514,196.6485,194.7456,197.1904,184.6136,67591616,83993400,1.9354,0.6817,0.8951,1.0606,-0.1654,56.1926,60.9538,1973.63,12.81
198.2,198.08,198.05,198.7471,196.7645,194.7819,197.527,184.7665,67677600,83804960,2.0152,0.862,0.9278,1.034,-0.1063,59.39,60.387,1983.53,12.24
198.64,198.58,198.57,198.8658,196.9615,195.0572,197.898,184.9152,65611832,82147744,1.9337,0.9407,0.9778,1.0228,-0.0449,60.96,59.8778,1987.01,11.52
198.65,198.57,198.55,199.0439,197.115,195.1861,198.1487,185.0713,56888092,82441960,1.9572,0.8979,1.0067,1.0196,-0.0128,60.9969,59.1235,1987.98,11.84
197.72,197.63,197.62,199.0125,197.229,195.4455,198.0058,185.2325,76837256,84035184,1.8086,0.6377,0.9437,1.0044,-0.0607,55.7213,58.3852,1978.34,12.69
197.8,197.79,197.76,199.0042,197.328,195.6517,197.9372,185.3935,69258784,84539344,1.6989,0.6408,0.89,0.9815,-0.0916,56.0732,58.2961,1978.91,12.56
196.95,196.82,196.81,198.9081,197.3895,195.8709,197.6081,185.5324,80466352,82694264,1.5387,0.3553,0.7699,0.9392,-0.1693,51.3984,57.5993,1969.95,13.28
196.98,197.03,197,198.9081,197.387,195.8659,197.3987,185.666,104222448,84776272,1.5413,0.3662,0.6695,0.8852,-0.2158,51.5519,57.2583,1970.07,13.33
193.09,193.33,193.29,199.5946,197.18,194.7654,195.9625,185.7768,183479440,90405536,2.4491,-0.3469,0.2728,0.7628,-0.4899,35.7728,55.7011,1930.67,16.95
192.5,192.37,192.36,200.0059,196.895,193.7841,194.8083,185.8908,189260864,98740040,3.16,-0.2064,-0.0881,0.5926,-0.6807,34.0695,53.7147,1925.15,17.03
193.89,193.75,193.74,200.0721,196.714,193.3559,194.5022,185.9999,91340488,100918872,3.4142,0.0795,-0.259,0.4223,-0.6813,41.1758,52.4094,1938.99,15.12
192.01,191.89,191.88,200.4368,196.5025,192.5682,193.6715,186.0938,152690384,103675152,4.0043,-0.0709,-0.5399,0.2298,-0.7697,35.5885,50.4821,1920.21,16.87
192.07,192.02,192.01,200.6177,196.25,191.8823,193.1376,186.1822,94818320,104658160,4.4512,0.0215,-0.7491,0.034,-0.7831,35.8876,49.4854,1920.24,16.37
191.03,191.12,191.1,200.9082,195.9845,191.0608,192.4351,186.2654,135733424,104013824,5.0246,-0.0031,-0.9874,-0.1702,-0.8171,33.0258,47.7003,1909.57,16.66
193.24,192.97,192.94,200.8714,195.816,190.7605,192.7034,186.3545,117014384,103526088,5.1635,0.2452,-0.9865,-0.3335,-0.653,43.3616,46.7838,1931.59,15.77
193.795,193.83,193.82,200.6847,195.6257,190.5668,193.0673,186.4507,74543688,103989560,5.1721,0.3191,-0.9303,-0.4529,-0.4775,45.6308,45.801,1936.92,14.23
193.53,193.61,193.6,200.5221,195.4408,190.3594,193.2215,186.5426,73631640,104386496,5.1999,0.312,-0.8968,-0.5416,-0.3552,44.7097,44.6403,1933.75,14.13
194.84,195.04,195.03,200.2371,195.2847,190.3324,193.761,186.637,69046544,104615472,5.0719,0.4551,-0.7559,-0.5845,-0.1714,50.0747,43.8601,1946.72,12.9
195.76,195.92,195.91,200.2405,195.2872,190.334,194.4273,186.7347,57370792,104647656,5.0727,0.5477,-0.5634,-0.5803,0.0168,53.4881,43.7006,1955.18,12.42
195.72,195.85,195.82,200.0208,195.1877,190.3547,194.8582,186.8274,139950672,108855216,4.9522,0.5551,-0.4094,-0.5461,0.1367,53.3175,43.5038,1955.06,13.15
197.36,197.34,197.29,200.0236,195.1888,190.3539,195.6922,186.9328,75424360,109266256,4.954,0.7245,-0.1533,-0.4676,0.3143,59.0826,44.0526,1971.74,12.32
198.39,198.32,198.27,200.0574,195.1982,190.3391,196.5914,187.0458,59134708,107844144,4.9787,0.8284,0.1313,-0.3478,0.4791,62.2369,44.8158,1981.6,12.21
198.92,198.9,198.88,200.1124,195.2122,190.3121,197.3676,187.1593,72762544,105746816,5.0204,0.8783,0.3951,-0.1992,0.5943,63.7841,46.8167,1986.51,11.78
199.5,199.54,199.53,200.2864,195.2547,190.2231,198.0784,187.2727,67790688,98034232,5.154,0.9219,0.6435,-0.0307,0.6742,65.4521,49.0583,1992.37,11.76
199.19,199.37,199.34,200.5415,195.3282,190.115,198.4489,187.3873,76107360,90490664,5.3379,0.8704,0.806,0.1367,0.6694,63.7617,50.6716,1988.4,11.47
200.2,200.08,200.06,200.9841,195.4482,189.9124,199.0326,187.5024,63855024,88658304,5.6648,0.9292,1.0048,0.3103,0.6945,66.7727,52.899,1997.92,11.7
200.33,200.44,200.43,201.5203,195.6172,189.7142,199.4651,187.6294,47298324,81632168,6.0353,0.8992,1.1594,0.4801,0.6793,67.151,55.1321,2000.02,11.63
200.25,200.31,200.3,201.9985,195.7807,189.563,199.7267,187.7442,47873708,78502528,6.3518,0.8594,1.261,0.6363,0.6247,66.6481,57.5337,2000.12,11.78
200.14,200.26,200.25,202.4985,196.1333,189.768,199.8645,187.8583,58330372,73342320,6.4907,0.8147,1.3174,0.7725,0.5449,65.9171,59.1448,1996.74,12.05
200.71,200.57,200.54,202.9774,196.5437,190.1101,200.1463,187.9771,65906600,69935136,6.5467,0.8238,1.3921,0.8964,0.4956,67.8829,60.7342,2003.37,11.98
200.61,200.57,200.56,203.4248,196.8797,190.3347,200.3009,188.0882,72425792,69793944,6.6488,0.785,1.4267,1.0025,0.4242,67.1511,62.3372,2002.28,12.25
200.5,200.49,200.44,203.6284,197.3042,190.98,200.3673,188.1944,57461744,68715952,6.4106,0.7527,1.4288,1.0878,0.3411,66.3044,63.4965,2000.72,12.36
200.2101,200.38,200.36,203.673,197.7113,191.7495,200.3149,188.2952,85236440,69795272,6.0308,0.7096,1.3911,1.1484,0.2427,64.0138,64.2483,1997.65,12.64
201.11,201.21,201.17,203.4981,198.2153,192.9324,200.5799,188.4036,102176784,72782344,5.3304,0.774,1.4175,1.2022,0.2152,67.7397,65.2785,2007.71,12.09
200.59,200.64,200.63,203.4352,198.5828,193.7304,200.5833,188.5114,64145744,67728680,4.887,0.7068,1.3805,1.2379,0.1426,63.6393,65.6039,2001.54,12.66
199.32,199.57,199.54,203.1908,198.859,194.5272,200.1622,188.6157,88590880,68606448,4.3567,0.5532,1.2345,1.2372,-0.0027,54.899,65.0798,1988.44,13.5
200.07,200.12,200.11,202.7847,199.186,195.5873,200.1315,188.7165,67251104,69147544,3.6134,0.6228,1.1658,1.2229,-0.0571,58.522,64.7039,1995.69,12.88
200.3,200.28,200.25,202.4795,199.459,196.4386,200.1876,188.8139,66823560,68751608,3.0286,0.6392,1.1171,1.2018,-0.0847,59.5939,64.2855,1997.45,12.8
199.13,199.1,199.09,202.1364,199.6275,197.1186,199.8351,188.9064,117478512,72064128,2.5136,0.4009,0.9729,1.156,-0.1831,52.203,63.4599,1985.54,13.31
198.981,199.04,199.03,201.5845,199.7906,197.9966,199.5504,188.9979,76401424,72083736,1.7958,0.2744,0.8369,1.0922,-0.2553,51.3299,62.3568,1984.13,14.12
200.48,200.56,200.54,201.3729,199.9466,198.5202,199.8603,189.0947,116200720,75573448,1.4267,0.687,0.8404,1.0418,-0.2014,58.796,61.76,1998.98,12.73
200.75,200.75,200.74,201.3386,200.0646,198.7905,200.1568,189.1935,151265888,82504616,1.2737,0.769,0.8551,1.0045,-0.1494,59.9867,61.2842,2001.57,12.65
201.82,201.87,201.85,201.5856,200.2096,198.8335,200.7112,189.2999,94990304,85645728,1.3746,1.0852,0.9422,0.992,-0.0498,64.3796,61.1744,2011.36,12.03
200.7,200.83,200.83,201.621,200.2696,198.9181,200.7075,189.4047,121649144,89866976,1.3497,0.6592,0.9104,0.9757,-0.0653,57.2896,60.4177,2010.4,12.11
199.15,199.1,199.1,201.6255,200.2676,198.9096,200.1883,189.5018,125552760,93843384,1.3561,0.0885,0.7515,0.9309,-0.1794,49.2124,59.1364,1994.29,13.69
198.01,197.72,197.7,201.8357,200.1581,198.4804,199.4622,189.5971,111393320,96441224,1.6763,-0.1402,0.5274,0.8502,-0.3227,44.2688,57.5624,1982.77,14.93
199.56,199.52,199.51,201.8149,200.1196,198.4242,199.4948,189.6902,107275632,99762144,1.6943,0.335,0.4696,0.7741,-0.3045,51.4151,56.6625,1998.3,13.27
196.34,196.62,196.6,202.2852,199.9241,197.5629,198.4432,189.7649,150300032,104099720,2.362,-0.259,0.162,0.6516,-0.4897,39.9534,54.6778,1965.99,15.64
197.9,198.08,198.07,202.3289,199.8121,197.2952,198.2621,189.8507,103546736,104191048,2.5193,0.1202,0.0436,0.53,-0.4864,46.2097,53.4328,1982.85,14.85
197.54,197.41,197.4,202.3192,199.6535,196.9879,198.0214,189.9448,95111608,106255440,2.6702,0.1036,-0.0784,0.4084,-0.4867,45.0434,52.7288,1977.8,15.98
197.02,196.94,196.93,202.3343,199.4741,196.6139,197.6876,190.0392,131302080,109102856,2.8677,0.071,-0.2145,0.2838,-0.4983,43.3417,51.6445,1972.29,16.31
194.35,194.65,194.58,202.7503,199.1665,195.5828,196.5751,190.1204,177797856,116472640,3.5987,-0.172,-0.5317,0.1207,-0.6524,35.8522,49.9487,1946.16,16.71
194.38,194.4,194.38,202.9821,198.875,194.768,195.8434,190.1962,157285184,122503416,4.1303,-0.0472,-0.7718,-0.0578,-0.714,35.986,48.7903,1946.17,16.16
196.52,196.59,196.58,202.7403,198.6456,194.5508,196.0689,190.2856,121568768,122776096,4.1227,0.2405,-0.7804,-0.2023,-0.578,44.8295,48.326,1967.9,14.55
196.29,196.13,196.12,202.5459,198.4306,194.3152,196.1426,190.3585,104778336,124667888,4.1479,0.2399,-0.7965,-0.3212,-0.4754,44.1239,47.278,1964.82,15.46
193.26,193.38,193.3,202.792,198.1275,193.4631,195.1817,190.4174,147913504,126782080,4.7086,-0.0218,-1.0419,-0.4653,-0.5766,36.0701,45.5697,1935.1,17.2
196.64,196.68,196.67,202.5742,197.9561,193.3379,195.6678,190.4928,186461456,129128448,4.6659,0.3575,-0.9525,-0.5628,-0.3898,47.5672,44.3688,1968.89,15.11
192.74,193.04,193,202.5879,197.578,192.5682,194.6919,190.5438,210704608,136842736,5.0713,0.0171,-1.1828,-0.6868,-0.4961,38.879,43.0537,1928.21,18.76
190.54,190.09,190.05,202.9611,197.1485,191.336,193.3079,190.5819,221908960,143526720,5.8966,-0.0685,-1.5253,-0.8545,-0.6708,34.9958,42.0383,1906.13,21.24
187.4099,187.17,187.16,203.6935,196.57,189.4465,191.3419,190.5997,230938832,150552464,7.2478,-0.143,-2.0259,-1.0888,-0.9371,30.351,41.0441,1874.74,24.64
187.7,188.08,188.07,203.7915,195.931,188.0704,190.1279,190.6189,215846528,157516000,8.0238,-0.0236,-2.3719,-1.3454,-1.0265,31.2617,39.6046,1877.7,22.79
186.43,185.22,185.21,203.7676,195.215,186.6624,188.8953,190.632,380714592,175745280,8.7622,-0.0136,-2.7172,-1.6197,-1.0975,29.4466,38.8541,1862.49,26.25
186.27,185.68,185.65,203.2696,194.4375,185.6054,188.0202,190.6399,270391488,183751376,9.0848,0.0376,-2.9696,-1.8897,-1.0799,29.2165,37.6403,1862.76,25.2
188.47,188.7,188.69,202.5317,193.826,185.1203,188.1701,190.6676,214624928,191156576,8.983,0.1924,-2.958,-2.1034,-0.8546,36.5587,37.0343,1886.76,21.99
190.3,190.62,190.6,201.8584,193.3835,184.9086,188.8801,190.7047,130010816,193483200,8.7648,0.3181,-2.7692,-2.2365,-0.5327,41.9524,36.935,1904.01,18.57
194.07,194.42,194.4,201.4012,193.1865,184.9718,190.6101,190.7633,154948576,195059632,8.5044,0.5538,-2.289,-2.247,-0.042,51.1639,38.0287,1941.28,16.08
192.69,193.13,193.12,200.5199,192.843,185.1661,191.3034,190.8093,151822416,193327936,7.9618,0.49,-1.9967,-2.197,0.2002,48.1517,38.8977,1927.11,17.87
194.93,195.19,195.14,200.3448,192.7725,185.2002,192.5123,190.8664,154944176,193171872,7.8562,0.6425,-1.5663,-2.0708,0.5045,52.9897,39.4806,1950.82,16.53
196.43,196.54,196.52,200.0973,192.699,185.3007,193.8182,190.9303,117927288,192929104,7.6786,0.7522,-1.0916,-1.875,0.7834,55.9536,40.3256,1964.58,16.11
196.16,196.3,196.29,199.8705,192.63,185.3895,194.5988,190.9904,82953688,191474128,7.5175,0.7438,-0.7288,-1.6458,0.917,55.2781,41.6976,1961.63,16.04
198.41,198.56,198.52,200.1314,192.6995,185.2676,195.8692,191.074,106735936,188728960,7.7134,0.8842,-0.2567,-1.368,1.1112,59.6503,42.5606,1985.05,14.39
198.11,197.85,197.83,200.6593,192.8875,185.1157,196.6161,191.1462,142557424,185802016,8.0584,0.836,0.0921,-1.0759,1.1681,58.8245,43.9853,1982.3,15.15
199.38,199.45,199.43,201.392,193.1375,184.883,197.5374,191.2198,113329976,179310368,8.5478,0.8781,0.4657,-0.7676,1.2333,61.2689,45.862,1994.65,14.52
201.66,201.5,201.49,202.345,193.3945,184.444,198.9116,191.306,146902560,174309952,9.2562,0.9617,0.9349,-0.4271,1.362,65.2566,48.3552,2018.05,14.03
201.77,201.65,201.64,203.2687,193.6685,184.0683,199.8644,191.3967,93734144,165162976,9.914,0.9219,1.3007,-0.0815,1.3823,65.4415,50.7966,2017.81,14.73
201.07,201.08,201.05,204.1821,194.059,183.9359,200.2663,191.4812,93342776,156996048,10.433,0.8463,1.5166,0.2381,1.2785,63.1391,53.2032,2012.1,14.89
202.34,202.44,202.43,205.0461,194.344,183.6419,200.9575,191.5714,91708576,137728992,11.0135,0.8736,1.7698,0.5444,1.2254,65.51,55.7956,2023.57,14.17
203.15,203.39,203.36,206.1979,194.8645,183.5311,201.6883,191.6732,107089072,126842160,11.632,0.8655,2.0126,0.8381,1.1745,66.9692,57.9678,2031.21,13.67
203.34,203.15,203.13,207.2277,195.5045,183.7813,202.2389,191.7954,89539712,118503144,11.9928,0.8342,2.1951,1.1095,1.0856,67.3185,59.7797,2031.92,13.12
203.98,203.97,203.96,207.9928,196.333,184.6732,202.8193,191.9253,66318964,114257016,11.8775,0.8279,2.3641,1.3604,1.0037,68.5259,61.0198,2038.26,12.67
204.175,204.17,204.16,208.5861,197.1568,185.7274,203.2712,192.0508,54499376,107560408,11.5941,0.807,2.4851,1.5853,0.8998,68.9029,62.5021,2039.68,12.92
203.96,204.1,204.09,208.701,198.0332,187.3655,203.5008,192.1838,90120296,103446928,10.7737,0.7778,2.5344,1.7752,0.7593,67.9367,63.5697,2038.25,13.02
204.19,203.97,203.92,208.4422,198.9292,189.4163,203.7305,192.3086,85357920,98807848,9.5641,0.7765,2.5626,1.9326,0.6299,68.4464,64.462,2039.33,13.79
204.24,204.32,204.3,208.1895,199.7178,191.246,203.9004,192.4389,80417512,96307192,8.4837,0.7669,2.5594,2.058,0.5014,68.5634,65.411,2039.82,13.31
204.37,204.49,204.47,207.9299,200.4212,192.9126,204.0569,192.5899,80440952,96139680,7.4929,0.7629,2.5381,2.154,0.3841,68.8864,66.0707,2041.32,13.99
205.55,205.4,205.37,208.2241,200.9953,193.7664,204.5546,192.7408,76068104,94095160,7.193,0.815,2.5866,2.2405,0.3461,71.7264,66.9923,2051.8,13.86
205.22,205.28,205.25,207.9826,201.6217,195.2609,204.7764,192.891,82373008,90082864,6.3096,0.7828,2.5688,2.3062,0.2626,69.8074,67.6022,2048.72,13.96
205.58,205.73,205.7,207.9425,202.1543,196.366,205.0443,193.0315,72840328,87383552,5.7265,0.7959,2.5543,2.3558,0.1985,70.7274,67.993,2052.75,13.58
206.68,206.67,206.64,208.1436,202.6667,197.1899,205.5895,193.1665,142327280,87078536,5.4048,0.8664,2.6016,2.405,0.1967,73.3953,68.5611,2063.5,12.9
207.26,207.27,207.26,208.1731,203.2218,198.2704,206.1463,193.3028,65880760,85221640,4.8728,0.9078,2.6553,2.455,0.2003,74.7043,69.3872,2069.41,12.62
207.11,207.29,207.28,208.3633,203.6568,198.9502,206.4676,193.4284,79108304,84272680,4.6221,0.8669,2.6551,2.4951,0.1601,73.6945,69.9718,2067.03,12.25
207.64,207.77,207.76,208.4069,204.1333,199.8596,206.8584,193.5563,62167832,82303296,4.1871,0.9103,2.667,2.5295,0.1376,74.9814,70.5441,2072.83,12.07
207.2,206.97,206.94,208.3991,204.5242,200.6494,206.9722,193.6772,57890088,79023360,3.7891,0.8453,2.6108,2.5457,0.0651,71.8391,70.867,2067.56,13.33
205.76,205.63,205.62,208.405,204.7292,201.0535,206.5682,193.7859,103968352,79985272,3.5908,0.6402,2.4222,2.521,-0.0988,62.5938,70.4433,2053.44,14.29
207.085,207.14,207.13,208.5428,204.995,201.4472,206.7404,193.9001,74507192,80531152,3.4614,0.7945,2.3525,2.4873,-0.1348,66.8246,70.2948,2066.55,12.85
207.89,207.82,207.82,208.6097,205.336,202.0623,207.1236,194.0245,68951968,81494656,3.1886,0.8901,2.3353,2.4569,-0.1216,69.1104,70.3786,2074.33,12.47
207.66,207.77,207.76,208.7195,205.602,202.4845,207.3024,194.1423,91316592,81574416,3.0326,0.8301,2.2768,2.4209,-0.1441,67.6757,70.3236,2071.92,12.38
208,208.19,208.17,208.9155,205.8445,202.7735,207.5349,194.2628,91025472,81952248,2.9838,0.8509,2.2322,2.3832,-0.1509,68.7098,70.334,2075.37,11.82
